id,subject,topic,question,optionA,optionB,optionC,optionD,answerIndex,explanation,source,examTags,pyqVerified,highYield,status
ZM-08434,Pediatrics,Nutrition,[QUESTION SLOT 24] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08435,Pediatrics,Nutrition,[QUESTION SLOT 25] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08436,Pediatrics,Nutrition,[QUESTION SLOT 26] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08437,Pediatrics,Nutrition,[QUESTION SLOT 27] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08438,Pediatrics,Nutrition,[QUESTION SLOT 28] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08439,Pediatrics,Nutrition,[QUESTION SLOT 29] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08440,Pediatrics,Nutrition,[QUESTION SLOT 30] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08441,Pediatrics,Nutrition,[QUESTION SLOT 31] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08442,Pediatrics,Nutrition,[QUESTION SLOT 32] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08443,Pediatrics,Nutrition,[QUESTION SLOT 33] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08444,Pediatrics,Nutrition,[QUESTION SLOT 34] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08445,Pediatrics,Nutrition,[QUESTION SLOT 35] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08446,Pediatrics,Nutrition,[QUESTION SLOT 36] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08447,Pediatrics,Nutrition,[QUESTION SLOT 37] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08448,Pediatrics,Nutrition,[QUESTION SLOT 38] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08449,Pediatrics,Nutrition,[QUESTION SLOT 39] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08450,Pediatrics,Nutrition,[QUESTION SLOT 40] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08451,Pediatrics,Nutrition,[QUESTION SLOT 41] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08452,Pediatrics,Nutrition,[QUESTION SLOT 42] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08453,Pediatrics,Nutrition,[QUESTION SLOT 43] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08454,Pediatrics,Nutrition,[QUESTION SLOT 44] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08455,Pediatrics,Nutrition,[QUESTION SLOT 45] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08456,Pediatrics,Nutrition,[QUESTION SLOT 46] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08457,Pediatrics,Nutrition,[QUESTION SLOT 47] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08458,Pediatrics,Nutrition,[QUESTION SLOT 48] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08459,Pediatrics,Nutrition,[QUESTION SLOT 49] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08460,Pediatrics,Nutrition,[QUESTION SLOT 50] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08461,Pediatrics,Nutrition,[QUESTION SLOT 51] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08462,Pediatrics,Nutrition,[QUESTION SLOT 52] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08463,Pediatrics,Nutrition,[QUESTION SLOT 53] Add a verified Pediatrics question from the topic: Nutrition.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08464,Pediatrics,Infectious Diseases,[QUESTION SLOT 1] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08465,Pediatrics,Infectious Diseases,[QUESTION SLOT 2] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08466,Pediatrics,Infectious Diseases,[QUESTION SLOT 3] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08467,Pediatrics,Infectious Diseases,[QUESTION SLOT 4] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08468,Pediatrics,Infectious Diseases,[QUESTION SLOT 5] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08469,Pediatrics,Infectious Diseases,[QUESTION SLOT 6] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08470,Pediatrics,Infectious Diseases,[QUESTION SLOT 7] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08471,Pediatrics,Infectious Diseases,[QUESTION SLOT 8] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08472,Pediatrics,Infectious Diseases,[QUESTION SLOT 9] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08473,Pediatrics,Infectious Diseases,[QUESTION SLOT 10] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08474,Pediatrics,Infectious Diseases,[QUESTION SLOT 11] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08475,Pediatrics,Infectious Diseases,[QUESTION SLOT 12] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08476,Pediatrics,Infectious Diseases,[QUESTION SLOT 13] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08477,Pediatrics,Infectious Diseases,[QUESTION SLOT 14] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08478,Pediatrics,Infectious Diseases,[QUESTION SLOT 15] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08479,Pediatrics,Infectious Diseases,[QUESTION SLOT 16] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08480,Pediatrics,Infectious Diseases,[QUESTION SLOT 17] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08481,Pediatrics,Infectious Diseases,[QUESTION SLOT 18] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08482,Pediatrics,Infectious Diseases,[QUESTION SLOT 19] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08483,Pediatrics,Infectious Diseases,[QUESTION SLOT 20] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08484,Pediatrics,Infectious Diseases,[QUESTION SLOT 21] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08485,Pediatrics,Infectious Diseases,[QUESTION SLOT 22] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08486,Pediatrics,Infectious Diseases,[QUESTION SLOT 23] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08487,Pediatrics,Infectious Diseases,[QUESTION SLOT 24] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08488,Pediatrics,Infectious Diseases,[QUESTION SLOT 25] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08489,Pediatrics,Infectious Diseases,[QUESTION SLOT 26] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08490,Pediatrics,Infectious Diseases,[QUESTION SLOT 27] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08491,Pediatrics,Infectious Diseases,[QUESTION SLOT 28] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08492,Pediatrics,Infectious Diseases,[QUESTION SLOT 29] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08493,Pediatrics,Infectious Diseases,[QUESTION SLOT 30] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08494,Pediatrics,Infectious Diseases,[QUESTION SLOT 31] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08495,Pediatrics,Infectious Diseases,[QUESTION SLOT 32] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08496,Pediatrics,Infectious Diseases,[QUESTION SLOT 33] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08497,Pediatrics,Infectious Diseases,[QUESTION SLOT 34] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08498,Pediatrics,Infectious Diseases,[QUESTION SLOT 35] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08499,Pediatrics,Infectious Diseases,[QUESTION SLOT 36] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08500,Pediatrics,Infectious Diseases,[QUESTION SLOT 37] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08501,Pediatrics,Infectious Diseases,[QUESTION SLOT 38] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08502,Pediatrics,Infectious Diseases,[QUESTION SLOT 39] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08503,Pediatrics,Infectious Diseases,[QUESTION SLOT 40] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08504,Pediatrics,Infectious Diseases,[QUESTION SLOT 41] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08505,Pediatrics,Infectious Diseases,[QUESTION SLOT 42] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08506,Pediatrics,Infectious Diseases,[QUESTION SLOT 43] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08507,Pediatrics,Infectious Diseases,[QUESTION SLOT 44] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08508,Pediatrics,Infectious Diseases,[QUESTION SLOT 45] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08509,Pediatrics,Infectious Diseases,[QUESTION SLOT 46] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08510,Pediatrics,Infectious Diseases,[QUESTION SLOT 47] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08511,Pediatrics,Infectious Diseases,[QUESTION SLOT 48] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08512,Pediatrics,Infectious Diseases,[QUESTION SLOT 49] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08513,Pediatrics,Infectious Diseases,[QUESTION SLOT 50] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08514,Pediatrics,Infectious Diseases,[QUESTION SLOT 51] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08515,Pediatrics,Infectious Diseases,[QUESTION SLOT 52] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08516,Pediatrics,Infectious Diseases,[QUESTION SLOT 53] Add a verified Pediatrics question from the topic: Infectious Diseases.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08517,Pediatrics,Respiratory,[QUESTION SLOT 1] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08518,Pediatrics,Respiratory,[QUESTION SLOT 2] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08519,Pediatrics,Respiratory,[QUESTION SLOT 3] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08520,Pediatrics,Respiratory,[QUESTION SLOT 4] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08521,Pediatrics,Respiratory,[QUESTION SLOT 5] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08522,Pediatrics,Respiratory,[QUESTION SLOT 6] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08523,Pediatrics,Respiratory,[QUESTION SLOT 7] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08524,Pediatrics,Respiratory,[QUESTION SLOT 8] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08525,Pediatrics,Respiratory,[QUESTION SLOT 9] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08526,Pediatrics,Respiratory,[QUESTION SLOT 10] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08527,Pediatrics,Respiratory,[QUESTION SLOT 11] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08528,Pediatrics,Respiratory,[QUESTION SLOT 12] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08529,Pediatrics,Respiratory,[QUESTION SLOT 13] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08530,Pediatrics,Respiratory,[QUESTION SLOT 14] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08531,Pediatrics,Respiratory,[QUESTION SLOT 15] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08532,Pediatrics,Respiratory,[QUESTION SLOT 16] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08533,Pediatrics,Respiratory,[QUESTION SLOT 17] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08534,Pediatrics,Respiratory,[QUESTION SLOT 18] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08535,Pediatrics,Respiratory,[QUESTION SLOT 19] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08536,Pediatrics,Respiratory,[QUESTION SLOT 20] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08537,Pediatrics,Respiratory,[QUESTION SLOT 21] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08538,Pediatrics,Respiratory,[QUESTION SLOT 22] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08539,Pediatrics,Respiratory,[QUESTION SLOT 23] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08540,Pediatrics,Respiratory,[QUESTION SLOT 24] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08541,Pediatrics,Respiratory,[QUESTION SLOT 25] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08542,Pediatrics,Respiratory,[QUESTION SLOT 26] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08543,Pediatrics,Respiratory,[QUESTION SLOT 27] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08544,Pediatrics,Respiratory,[QUESTION SLOT 28] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08545,Pediatrics,Respiratory,[QUESTION SLOT 29] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08546,Pediatrics,Respiratory,[QUESTION SLOT 30] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08547,Pediatrics,Respiratory,[QUESTION SLOT 31] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08548,Pediatrics,Respiratory,[QUESTION SLOT 32] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08549,Pediatrics,Respiratory,[QUESTION SLOT 33] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-08550,Pediatrics,Respiratory,[QUESTION SLOT 34] Add a verified Pediatrics question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
